dataset,preprocessing,feature_dimension,split,depth,optimizer,beta,status,logpdf_standardized,logpdf,rmse,paper_dvi,error
wine,multiscale_matern32_linear,1000,1,3,vector_transport,0.8,ok,-1.1370108972417656,-0.9273847024837103,0.6404303519115699,-0.9,
wine,multiscale_matern32_linear,1000,1,4,vector_transport,0.8,ok,-1.1370077991287855,-0.9273816043707301,0.6404279967007854,-0.9,
wine,multiscale_matern32_linear,1000,1,5,vector_transport,0.8,ok,-1.1370077974862274,-0.927381602728172,0.6404279957799532,-0.9,
wine,multiscale_matern32_linear,1000,2,1,damped,0.0,ok,-1.2313318655230256,-1.0169789678097771,0.6826194687321993,-0.9,
wine,multiscale_matern32_linear,1000,2,2,vector_transport,0.8,ok,-1.204198189965602,-0.9898452922523535,0.6905521285003414,-0.9,
wine,multiscale_matern32_linear,1000,2,3,vector_transport,0.8,ok,-1.203994875865724,-0.9896419781524755,0.6906134692442529,-0.9,
wine,multiscale_matern32_linear,1000,2,4,vector_transport,0.8,ok,-1.2039942428462203,-0.9896413451329718,0.6906121661899234,-0.9,
wine,multiscale_matern32_linear,1000,2,5,vector_transport,0.8,ok,-1.2039942522548253,-0.9896413545415768,0.6906121711908224,-0.9,
wine,multiscale_matern32_linear,1000,3,1,damped,0.0,ok,-1.112327618416615,-0.9030063359891852,0.6012112116751519,-0.9,
wine,multiscale_matern32_linear,1000,3,2,vector_transport,0.8,ok,-1.0575692557288823,-0.8482479733014524,0.5849859075894447,-0.9,
wine,multiscale_matern32_linear,1000,3,3,vector_transport,0.8,ok,-1.059057856800904,-0.849736574373474,0.5857350801803629,-0.9,
wine,multiscale_matern32_linear,1000,3,4,vector_transport,0.8,ok,-1.0590442216223632,-0.8497229391949334,0.5857273853946793,-0.9,
wine,multiscale_matern32_linear,1000,3,5,vector_transport,0.8,ok,-1.0590442330953536,-0.8497229506679237,0.5857273937628527,-0.9,
wine,multiscale_matern32_linear,1000,4,1,damped,0.0,ok,-1.1723627345380199,-0.9621165905760813,0.6590931610776288,-0.9,
wine,multiscale_matern32_linear,1000,4,2,vector_transport,0.8,ok,-1.2117476407416237,-1.0015014967796851,0.6684711560918445,-0.9,
wine,multiscale_matern32_linear,1000,4,3,vector_transport,0.8,ok,-1.2119466130785739,-1.0017004691166354,0.6686706003944823,-0.9,
wine,multiscale_matern32_linear,1000,4,4,vector_transport,0.8,ok,-1.211944232509969,-1.0016980885480304,0.668668099703121,-0.9,
wine,multiscale_matern32_linear,1000,4,5,vector_transport,0.8,ok,-1.2119442403220106,-1.0016980963600721,0.6686681031053826,-0.9,
wine,multiscale_matern32_linear,1000,5,1,damped,0.0,ok,-1.2111896776391577,-0.9894552261717001,0.662827975916454,-0.9,
wine,multiscale_matern32_linear,1000,5,2,vector_transport,0.8,ok,-1.2024211171478625,-0.9806866656804049,0.6642138844274655,-0.9,
wine,multiscale_matern32_linear,1000,5,3,vector_transport,0.8,ok,-1.202012068275042,-0.9802776168075843,0.6640986013576348,-0.9,
wine,multiscale_matern32_linear,1000,5,4,vector_transport,0.8,ok,-1.202015150404706,-0.9802806989372485,0.6640983509985946,-0.9,
wine,multiscale_matern32_linear,1000,5,5,vector_transport,0.8,ok,-1.202015146511648,-0.9802806950441904,0.6640983509114895,-0.9,
wine,multiscale_matern32_linear,1000,6,1,damped,0.0,ok,-1.0988337564706323,-0.8933254016807624,0.6243154915494686,-0.9,
wine,multiscale_matern32_linear,1000,6,2,vector_transport,0.8,ok,-1.1226879367559284,-0.9171795819660584,0.6162397756648982,-0.9,
wine,multiscale_matern32_linear,1000,6,3,vector_transport,0.8,ok,-1.1224733694010225,-0.9169650146111525,0.6162692475547221,-0.9,
wine,multiscale_matern32_linear,1000,6,4,vector_transport,0.8,ok,-1.1224781158590758,-0.9169697610692058,0.6162708327735683,-0.9,
wine,multiscale_matern32_linear,1000,6,5,vector_transport,0.8,ok,-1.1224781078467185,-0.9169697530568486,0.6162708300895764,-0.9,
wine,multiscale_matern32_linear,1000,7,1,damped,0.0,ok,-1.253728405051505,-1.0332933919777678,0.6879473821061277,-0.9,
wine,multiscale_matern32_linear,1000,7,2,vector_transport,0.8,ok,-1.2082961414350601,-0.987861128361323,0.6960188079519896,-0.9,
wine,multiscale_matern32_linear,1000,7,3,vector_transport,0.8,ok,-1.207714536928259,-0.9872795238545218,0.6959962497740465,-0.9,
wine,multiscale_matern32_linear,1000,7,4,vector_transport,0.8,ok,-1.2077140535556994,-0.9872790404819622,0.6959945590663311,-0.9,
wine,multiscale_matern32_linear,1000,7,5,vector_transport,0.8,ok,-1.207714069157818,-0.987279056084081,0.6959945663972765,-0.9,
wine,multiscale_matern32_linear,1000,8,1,damped,0.0,ok,-1.1890229783113173,-0.97863037588329,0.6587381851479508,-0.9,
wine,multiscale_matern32_linear,1000,8,2,vector_transport,0.8,ok,-1.17148964169203,-0.9610970392640027,0.6616572683902165,-0.9,
wine,multiscale_matern32_linear,1000,8,3,vector_transport,0.8,ok,-1.1718719789045362,-0.9614793764765089,0.6620574325578682,-0.9,
wine,multiscale_matern32_linear,1000,8,4,vector_transport,0.8,ok,-1.1718685599493914,-0.9614759575213642,0.6620536181860066,-0.9,
wine,multiscale_matern32_linear,1000,8,5,vector_transport,0.8,ok,-1.1718685665813722,-0.9614759641533449,0.6620536232274736,-0.9,
wine,multiscale_matern32_linear,1000,9,1,damped,0.0,ok,-1.2246465250664582,-1.007598351422416,0.6745671871108977,-0.9,
wine,multiscale_matern32_linear,1000,9,2,vector_transport,0.8,ok,-1.1980245769816744,-0.9809764033376323,0.6725208400840158,-0.9,
wine,multiscale_matern32_linear,1000,9,3,vector_transport,0.8,ok,-1.1978313836381427,-0.9807832099941005,0.6725553577927681,-0.9,
wine,multiscale_matern32_linear,1000,9,4,vector_transport,0.8,ok,-1.19783341680259,-0.9807852431585478,0.6725551998530918,-0.9,
wine,multiscale_matern32_linear,1000,9,5,vector_transport,0.8,ok,-1.1978334132053965,-0.9807852395613543,0.6725551986457552,-0.9,
wine,multiscale_matern32_linear,1000,10,1,damped,0.0,ok,-1.292040514561875,-1.0831421278497895,0.7054157961120351,-0.9,
wine,multiscale_matern32_linear,1000,10,2,vector_transport,0.8,ok,-1.2920885362113665,-1.083190149499281,0.7102470017440492,-0.9,
wine,multiscale_matern32_linear,1000,10,3,vector_transport,0.8,ok,-1.2915892032013718,-1.0826908164892863,0.7102589683141157,-0.9,
wine,multiscale_matern32_linear,1000,10,4,vector_transport,0.8,ok,-1.2915910658496226,-1.082692679137537,0.7102577347323135,-0.9,
wine,multiscale_matern32_linear,1000,10,5,vector_transport,0.8,ok,-1.2915910667100905,-1.082692679998005,0.7102577366424623,-0.9,
wine,multiscale_matern32_linear,1000,11,1,damped,0.0,ok,-1.1424801159372813,-0.9343656359094992,0.6236547046849176,-0.9,
wine,multiscale_matern32_linear,1000,11,2,vector_transport,0.8,ok,-1.1352822011441317,-0.9271677211163496,0.6143917117729055,-0.9,
wine,multiscale_matern32_linear,1000,11,3,vector_transport,0.8,ok,-1.1347801275078682,-0.9266656474800861,0.614249782736502,-0.9,
wine,multiscale_matern32_linear,1000,11,4,vector_transport,0.8,ok,-1.134784766218668,-0.926670286190886,0.6142509515464302,-0.9,
wine,multiscale_matern32_linear,1000,11,5,vector_transport,0.8,ok,-1.1347847588467426,-0.9266702788189605,0.6142509496922735,-0.9,
wine,multiscale_matern32_linear,1000,12,1,damped,0.0,ok,-1.1355942751738926,-0.9197285147540928,0.6179231611872296,-0.9,
wine,multiscale_matern32_linear,1000,12,2,vector_transport,0.8,ok,-1.1368297309826014,-0.9209639705628017,0.631141965254905,-0.9,
wine,multiscale_matern32_linear,1000,12,3,vector_transport,0.8,ok,-1.1368376034757453,-0.9209718430559455,0.6309125078275818,-0.9,
wine,multiscale_matern32_linear,1000,12,4,vector_transport,0.8,ok,-1.1368392986715505,-0.9209735382517508,0.6309165114635755,-0.9,
wine,multiscale_matern32_linear,1000,12,5,vector_transport,0.8,ok,-1.1368392933348992,-0.9209735329150994,0.6309165066968871,-0.9,
wine,multiscale_matern32_linear,1000,13,1,damped,0.0,ok,-1.1780575250409568,-0.9642844828292503,0.6473258311223683,-0.9,
wine,multiscale_matern32_linear,1000,13,2,vector_transport,0.8,ok,-1.1702389739648815,-0.956465931753175,0.6612938985621009,-0.9,
wine,multiscale_matern32_linear,1000,13,3,vector_transport,0.8,ok,-1.1698279710131216,-0.9560549288014151,0.6609255615112437,-0.9,
wine,multiscale_matern32_linear,1000,13,4,vector_transport,0.8,ok,-1.1698299016579714,-0.9560568594462648,0.6609278987156872,-0.9,
wine,multiscale_matern32_linear,1000,13,5,vector_transport,0.8,ok,-1.1698299024298664,-0.9560568602181598,0.6609278985710302,-0.9,
wine,multiscale_matern32_linear,1000,14,1,damped,0.0,ok,-1.1591360591083646,-0.9420878854643224,0.6300995540376623,-0.9,
wine,multiscale_matern32_linear,1000,14,2,vector_transport,0.8,ok,-1.0962444597875218,-0.8791962861434797,0.625483883424398,-0.9,
wine,multiscale_matern32_linear,1000,14,3,vector_transport,0.8,ok,-1.0966479707697814,-0.8795997971257392,0.6253550671219745,-0.9,
wine,multiscale_matern32_linear,1000,14,4,vector_transport,0.8,ok,-1.096645158575474,-0.8795969849314318,0.625356922760974,-0.9,
wine,multiscale_matern32_linear,1000,14,5,vector_transport,0.8,ok,-1.0966451576878589,-0.8795969840438167,0.6253569192113122,-0.9,
wine,multiscale_matern32_linear,1000,15,1,damped,0.0,ok,-1.078478567725679,-0.8681779668317605,0.5863555170791821,-0.9,
wine,multiscale_matern32_linear,1000,15,2,vector_transport,0.8,ok,-1.0621983953886007,-0.8518977944946823,0.5988020083340365,-0.9,
wine,multiscale_matern32_linear,1000,15,3,vector_transport,0.8,ok,-1.0626406867085363,-0.8523400858146178,0.5988804444585092,-0.9,
wine,multiscale_matern32_linear,1000,15,4,vector_transport,0.8,ok,-1.0626346369126245,-0.852334036018706,0.5988789238849398,-0.9,
wine,multiscale_matern32_linear,1000,15,5,vector_transport,0.8,ok,-1.0626346481293414,-0.8523340472354229,0.598878929197618,-0.9,
wine,multiscale_matern32_linear,1000,16,1,damped,0.0,ok,-1.2466488719011777,-1.029258939334592,0.6913885998579088,-0.9,
wine,multiscale_matern32_linear,1000,16,2,vector_transport,0.8,ok,-1.2574309905939816,-1.0400410580273958,0.6951586437252754,-0.9,
wine,multiscale_matern32_linear,1000,16,3,vector_transport,0.8,ok,-1.2563662231190573,-1.0389762905524715,0.6953677170591955,-0.9,
wine,multiscale_matern32_linear,1000,16,4,vector_transport,0.8,ok,-1.256376107737535,-1.0389861751709493,0.695366866908308,-0.9,
wine,multiscale_matern32_linear,1000,16,5,vector_transport,0.8,ok,-1.2563760991421193,-1.0389861665755336,0.6953668670958723,-0.9,
wine,multiscale_matern32_linear,1000,17,1,damped,0.0,ok,-1.1149835046914676,-0.9014164384531314,0.5972365408760243,-0.9,
wine,multiscale_matern32_linear,1000,17,2,vector_transport,0.8,ok,-1.0626286960909386,-0.8490616298526024,0.5917438236882043,-0.9,
wine,multiscale_matern32_linear,1000,17,3,vector_transport,0.8,ok,-1.063294989555893,-0.8497279233175568,0.5920809941308867,-0.9,
wine,multiscale_matern32_linear,1000,17,4,vector_transport,0.8,ok,-1.063288983675101,-0.8497219174367647,0.5920772102127866,-0.9,
wine,multiscale_matern32_linear,1000,17,5,vector_transport,0.8,ok,-1.0632889828483305,-0.8497219166099943,0.5920772138611112,-0.9,
wine,multiscale_matern32_linear,1000,18,1,damped,0.0,ok,-1.2299973595629488,-1.0185458897784165,0.6975956936451434,-0.9,
wine,multiscale_matern32_linear,1000,18,2,vector_transport,0.8,ok,-1.1718703272774658,-0.9604188574929335,0.7083305032656949,-0.9,
wine,multiscale_matern32_linear,1000,18,3,vector_transport,0.8,ok,-1.171592103699021,-0.9601406339144887,0.7081051709304953,-0.9,
wine,multiscale_matern32_linear,1000,18,4,vector_transport,0.8,ok,-1.171596650888325,-0.9601451811037929,0.7081084478893824,-0.9,
wine,multiscale_matern32_linear,1000,18,5,vector_transport,0.8,ok,-1.1715966444441759,-0.9601451746596437,0.7081084435988378,-0.9,
wine,multiscale_matern32_linear,1000,19,1,damped,0.0,ok,-1.3138984125808655,-1.0983294924942404,0.7311236262307628,-0.9,
wine,multiscale_matern32_linear,1000,19,2,vector_transport,0.8,ok,-1.2575379984454647,-1.0419690783588396,0.7253736179610613,-0.9,
wine,multiscale_matern32_linear,1000,19,3,vector_transport,0.8,ok,-1.2569182853206762,-1.041349365234051,0.7253069630147194,-0.9,
wine,multiscale_matern32_linear,1000,19,4,vector_transport,0.8,ok,-1.2569228353140238,-1.0413539152273987,0.7253078183707962,-0.9,
wine,multiscale_matern32_linear,1000,19,5,vector_transport,0.8,ok,-1.2569228361643532,-1.041353916077728,0.7253078186363943,-0.9,
wine,multiscale_matern32_linear,1000,20,1,damped,0.0,ok,-1.2389072830243886,-1.0241238786970508,0.6964527955103688,-0.9,
wine,multiscale_matern32_linear,1000,20,2,vector_transport,0.8,ok,-1.2544720241197997,-1.039688619792462,0.7068349711642032,-0.9,
wine,multiscale_matern32_linear,1000,20,3,vector_transport,0.8,ok,-1.253388288261683,-1.0386048839343451,0.7066339708761465,-0.9,
wine,multiscale_matern32_linear,1000,20,4,vector_transport,0.8,ok,-1.2533981623601858,-1.038614758032848,0.7066360520738528,-0.9,
wine,multiscale_matern32_linear,1000,20,5,vector_transport,0.8,ok,-1.2533981571257895,-1.0386147527984517,0.7066360514868766,-0.9,
power,multiscale_matern32_linear,1000,1,1,damped,0.0,ok,0.02173733072785573,-2.8158111478384376,4.0317593693755445,-2.8,
power,multiscale_matern32_linear,1000,1,2,vector_transport,0.8,ok,0.021314638870558043,-2.816233839695735,4.030005475700617,-2.8,
power,multiscale_matern32_linear,1000,1,3,vector_transport,0.8,ok,0.0010554766586741851,-2.836493001907619,4.027235964354379,-2.8,
power,multiscale_matern32_linear,1000,1,4,vector_transport,0.8,ok,0.0014852159080809835,-2.8360632626582123,4.0272516687497975,-2.8,
power,multiscale_matern32_linear,1000,1,5,vector_transport,0.8,ok,0.0014834445611604118,-2.836065034005133,4.027251481369981,-2.8,
power,multiscale_matern32_linear,1000,2,1,damped,0.0,ok,0.06283438162681254,-2.7770789184155347,3.878917282978715,-2.8,
power,multiscale_matern32_linear,1000,2,2,vector_transport,0.8,ok,0.10553719476946845,-2.7343761052728786,3.8814139734087014,-2.8,
power,multiscale_matern32_linear,1000,2,3,vector_transport,0.8,ok,0.10370891468031174,-2.7362043853620355,3.8888964016111878,-2.8,
power,multiscale_matern32_linear,1000,2,4,vector_transport,0.8,ok,0.10371342112109792,-2.736199878921249,3.8888578297122844,-2.8,
power,multiscale_matern32_linear,1000,2,5,vector_transport,0.8,ok,0.10371218312098023,-2.7362011169213667,3.88885403246834,-2.8,
power,multiscale_matern32_linear,1000,3,1,damped,0.0,ok,0.04708269676237666,-2.791053199371674,3.9436350697247264,-2.8,
power,multiscale_matern32_linear,1000,3,2,vector_transport,0.8,ok,0.10339515520710102,-2.73474074092695,3.9488774082893543,-2.8,
power,multiscale_matern32_linear,1000,3,3,vector_transport,0.8,ok,0.10119626568654135,-2.7369396304475093,3.944531686859614,-2.8,
power,multiscale_matern32_linear,1000,3,4,vector_transport,0.8,ok,0.10202878740791772,-2.736107108726133,3.944969106802094,-2.8,
power,multiscale_matern32_linear,1000,3,5,vector_transport,0.8,ok,0.10202731769079232,-2.7361085784432584,3.9449697123056797,-2.8,
power,multiscale_matern32_linear,1000,4,1,damped,0.0,ok,-0.018126318076840415,-2.8563524784070298,4.1817114125525405,-2.8,
power,multiscale_matern32_linear,1000,4,2,vector_transport,0.8,ok,0.029417996933879052,-2.8088081633963102,4.17556520192644,-2.8,
power,multiscale_matern32_linear,1000,4,3,vector_transport,0.8,ok,0.022187562545665434,-2.816038597784524,4.187173326447486,-2.8,
power,multiscale_matern32_linear,1000,4,4,vector_transport,0.8,ok,0.02180559766572048,-2.8164205626644687,4.187343234269404,-2.8,
power,multiscale_matern32_linear,1000,4,5,vector_transport,0.8,ok,0.02180778565413352,-2.8164183746760556,4.187343592599789,-2.8,
power,multiscale_matern32_linear,1000,5,1,damped,0.0,ok,0.06841655556074196,-2.764831843757915,3.8323897646816243,-2.8,
power,multiscale_matern32_linear,1000,5,2,vector_transport,0.8,ok,0.09745942605574708,-2.73578897326291,3.8408205729069667,-2.8,
power,multiscale_matern32_linear,1000,5,3,vector_transport,0.8,ok,0.08837163474253139,-2.7448767645761256,3.8453321214817398,-2.8,
power,multiscale_matern32_linear,1000,5,4,vector_transport,0.8,ok,0.0890360093538309,-2.7442123899648263,3.8452489068863245,-2.8,
power,multiscale_matern32_linear,1000,5,5,vector_transport,0.8,ok,0.08903927155997216,-2.744209127758685,3.845250466476257,-2.8,
power,multiscale_matern32_linear,1000,6,1,damped,0.0,ok,-0.03285084347905687,-2.8682791187623824,4.2324181768149245,-2.8,
power,multiscale_matern32_linear,1000,6,2,vector_transport,0.8,ok,-0.025693797912007262,-2.8611220731953324,4.240105074217961,-2.8,
power,multiscale_matern32_linear,1000,6,3,vector_transport,0.8,ok,-0.03500597594432192,-2.870434251227647,4.242129532712674,-2.8,
power,multiscale_matern32_linear,1000,6,4,vector_transport,0.8,ok,-0.034575380528134476,-2.87000365581146,4.242192664670982,-2.8,
power,multiscale_matern32_linear,1000,6,5,vector_transport,0.8,ok,-0.034579280169726355,-2.8700075554530518,4.2421939134263065,-2.8,
power,multiscale_matern32_linear,1000,7,1,damped,0.0,ok,0.07876886931650126,-2.760082725699746,3.8164630756448625,-2.8,
power,multiscale_matern32_linear,1000,7,2,vector_transport,0.8,ok,0.11312500403076839,-2.725726590985479,3.8112784184132207,-2.8,
power,multiscale_matern32_linear,1000,7,3,vector_transport,0.8,ok,0.10509428033201923,-2.7337573146842282,3.817587384382129,-2.8,
power,multiscale_matern32_linear,1000,7,4,vector_transport,0.8,ok,0.10517262511105653,-2.7336789699051907,3.8176534920994167,-2.8,
power,multiscale_matern32_linear,1000,7,5,vector_transport,0.8,ok,0.10517218895645532,-2.733679406059792,3.8176535294715075,-2.8,
power,multiscale_matern32_linear,1000,8,1,damped,0.0,ok,0.016422830925582964,-2.8197927781315735,4.040813368341371,-2.8,
power,multiscale_matern32_linear,1000,8,2,vector_transport,0.8,ok,0.06137298770517914,-2.7748426213519775,4.049970597487248,-2.8,
power,multiscale_matern32_linear,1000,8,3,vector_transport,0.8,ok,0.034629767645023506,-2.801585841412133,4.052763233393056,-2.8,
power,multiscale_matern32_linear,1000,8,4,vector_transport,0.8,ok,0.03583695455848621,-2.80037865449867,4.052667837797094,-2.8,
power,multiscale_matern32_linear,1000,8,5,vector_transport,0.8,ok,0.03497461017820354,-2.801240998878953,4.0525462873728175,-2.8,
power,multiscale_matern32_linear,1000,9,1,damped,0.0,ok,0.07867650558910494,-2.761222526199202,3.816601894952123,-2.8,
power,multiscale_matern32_linear,1000,9,2,vector_transport,0.8,ok,0.11283187617561899,-2.727067155612688,3.806373596468623,-2.8,
power,multiscale_matern32_linear,1000,9,3,vector_transport,0.8,ok,0.11431982674236206,-2.725579205045945,3.8121842080817125,-2.8,
power,multiscale_matern32_linear,1000,9,4,vector_transport,0.8,ok,0.11451512297314119,-2.7253839088151657,3.812016242815413,-2.8,
power,multiscale_matern32_linear,1000,9,5,vector_transport,0.8,ok,0.11451413060753651,-2.7253849011807705,3.812017326275179,-2.8,
power,multiscale_matern32_linear,1000,10,1,damped,0.0,ok,0.050981369999157804,-2.786683764485859,3.9259350667990476,-2.8,
power,multiscale_matern32_linear,1000,10,2,vector_transport,0.8,ok,0.0698082486018892,-2.7678568858831274,3.9253810023329727,-2.8,
power,multiscale_matern32_linear,1000,10,3,vector_transport,0.8,ok,0.06704924539733956,-2.770615889087677,3.9353401934664975,-2.8,
power,multiscale_matern32_linear,1000,10,4,vector_transport,0.8,ok,0.06716396307782474,-2.770501171407192,3.9351877975538807,-2.8,
power,multiscale_matern32_linear,1000,10,5,vector_transport,0.8,ok,0.06713562849224045,-2.7705295059927764,3.935224426038011,-2.8,
power,multiscale_matern32_linear,1000,11,1,damped,0.0,ok,0.10064424268091757,-2.7367989590033104,3.7179163895589205,-2.8,
power,multiscale_matern32_linear,1000,11,2,vector_transport,0.8,ok,0.16780838768810294,-2.669634813996125,3.69246838466159,-2.8,
power,multiscale_matern32_linear,1000,11,3,vector_transport,0.8,ok,0.16808832397107204,-2.6693548777131557,3.6891202171285693,-2.8,
power,multiscale_matern32_linear,1000,11,4,vector_transport,0.8,ok,0.16813506683279003,-2.669308134851438,3.6891206122270614,-2.8,
power,multiscale_matern32_linear,1000,11,5,vector_transport,0.8,ok,0.168134904099605,-2.6693082975846227,3.6891206095153097,-2.8,
power,multiscale_matern32_linear,1000,12,1,damped,0.0,ok,0.06376483355224859,-2.7754120491858476,3.885679005491262,-2.8,
power,multiscale_matern32_linear,1000,12,2,vector_transport,0.8,ok,0.10483268033667735,-2.734344202401419,3.865880681710523,-2.8,
power,multiscale_matern32_linear,1000,12,3,vector_transport,0.8,ok,0.0741210864982914,-2.7650557962398046,3.886482084822332,-2.8,
power,multiscale_matern32_linear,1000,12,4,vector_transport,0.8,ok,0.07449016095353518,-2.7646867217845608,3.8863958619787438,-2.8,
power,multiscale_matern32_linear,1000,12,5,vector_transport,0.8,ok,0.07448645455511588,-2.76469042818298,3.886397041616117,-2.8,
power,multiscale_matern32_linear,1000,13,1,damped,0.0,ok,-0.023158489220619353,-2.8619536574305373,4.204209081790409,-2.8,
power,multiscale_matern32_linear,1000,13,2,vector_transport,0.8,ok,-0.004585637420758567,-2.8433808056306766,4.230350460477238,-2.8,
power,multiscale_matern32_linear,1000,13,3,vector_transport,0.8,ok,-0.03897129741479962,-2.8777664656247177,4.239270056076991,-2.8,
power,multiscale_matern32_linear,1000,13,4,vector_transport,0.8,ok,-0.037968308971824016,-2.876763477181742,4.239098667918611,-2.8,
power,multiscale_matern32_linear,1000,13,5,vector_transport,0.8,ok,-0.03797170712642069,-2.876766875336339,4.2390994237537845,-2.8,
power,multiscale_matern32_linear,1000,14,1,damped,0.0,ok,0.08393901363441048,-2.7517459057386735,3.7809521521090454,-2.8,
power,multiscale_matern32_linear,1000,14,2,vector_transport,0.8,ok,0.13256900581088196,-2.703115913562202,3.787893140405219,-2.8,
power,multiscale_matern32_linear,1000,14,3,vector_transport,0.8,ok,0.13150917484343339,-2.7041757445296506,3.7903260419723255,-2.8,
power,multiscale_matern32_linear,1000,14,4,vector_transport,0.8,ok,0.13167310501260243,-2.7040118143604817,3.790241847165562,-2.8,
power,multiscale_matern32_linear,1000,14,5,vector_transport,0.8,ok,0.13167244197132413,-2.70401247740176,3.79024271475988,-2.8,
power,multiscale_matern32_linear,1000,15,1,damped,0.0,ok,0.04721988668039363,-2.792526635737128,3.950528193183555,-2.8,
power,multiscale_matern32_linear,1000,15,2,vector_transport,0.8,ok,0.047607072880124945,-2.792139449537397,3.9378295335048628,-2.8,
power,multiscale_matern32_linear,1000,15,3,vector_transport,0.8,ok,0.046238583589460855,-2.7935079388280606,3.9321920367810406,-2.8,
power,multiscale_matern32_linear,1000,15,4,vector_transport,0.8,ok,0.04589652126190887,-2.793850001155613,3.9326593005597235,-2.8,
power,multiscale_matern32_linear,1000,15,5,vector_transport,0.8,ok,0.046035638671893725,-2.7937108837456277,3.9326707617959498,-2.8,
power,multiscale_matern32_linear,1000,16,1,damped,0.0,ok,0.04404861445243134,-2.7922944547642774,3.9484029610416327,-2.8,
power,multiscale_matern32_linear,1000,16,2,vector_transport,0.8,ok,0.058448269750724896,-2.777894799465984,3.960478777033325,-2.8,
power,multiscale_matern32_linear,1000,16,3,vector_transport,0.8,ok,0.053097094942256416,-2.783245974274452,3.965574303319987,-2.8,
power,multiscale_matern32_linear,1000,16,4,vector_transport,0.8,ok,0.05309717033186334,-2.783245898884845,3.9655970875367452,-2.8,
power,multiscale_matern32_linear,1000,16,5,vector_transport,0.8,ok,0.053097100641688585,-2.78324596857502,3.965597473290719,-2.8,
power,multiscale_matern32_linear,1000,17,1,damped,0.0,ok,0.03413877254542795,-2.8053766741584143,3.992578463928986,-2.8,
power,multiscale_matern32_linear,1000,17,2,vector_transport,0.8,ok,0.07764858745544251,-2.7618668592484,3.9853056241469647,-2.8,
power,multiscale_matern32_linear,1000,17,3,vector_transport,0.8,ok,0.06738619542645177,-2.7721292512773905,3.9935065496835107,-2.8,
power,multiscale_matern32_linear,1000,17,4,vector_transport,0.8,ok,0.06771485315785289,-2.7718005935459895,3.993784064857779,-2.8,
power,multiscale_matern32_linear,1000,17,5,vector_transport,0.8,ok,0.0677084550230469,-2.7718069916807955,3.9937933257020175,-2.8,
power,multiscale_matern32_linear,1000,18,1,damped,0.0,ok,-0.014819486868392654,-2.851340083203251,4.166336092713532,-2.8,
power,multiscale_matern32_linear,1000,18,2,vector_transport,0.8,ok,0.04520171003285032,-2.7913188863020078,4.165945569600322,-2.8,
power,multiscale_matern32_linear,1000,18,3,vector_transport,0.8,ok,0.0189039768091286,-2.8176166195257295,4.1729764692100835,-2.8,
power,multiscale_matern32_linear,1000,18,4,vector_transport,0.8,ok,0.019370837562107807,-2.81714975877275,4.172867482417281,-2.8,
power,multiscale_matern32_linear,1000,18,5,vector_transport,0.8,ok,0.01932981093150197,-2.817190785403356,4.172879325250272,-2.8,
power,multiscale_matern32_linear,1000,19,1,damped,0.0,ok,0.03657291612734552,-2.799951958776369,3.9690109014544945,-2.8,
power,multiscale_matern32_linear,1000,19,2,vector_transport,0.8,ok,0.0694570220912267,-2.767067852812488,3.9869529576361185,-2.8,
power,multiscale_matern32_linear,1000,19,3,vector_transport,0.8,ok,0.060410170500988424,-2.776114704402726,3.9929410084474655,-2.8,
power,multiscale_matern32_linear,1000,19,4,vector_transport,0.8,ok,0.06080067390193479,-2.77572420100178,3.9930156171306836,-2.8,
power,multiscale_matern32_linear,1000,19,5,vector_transport,0.8,ok,0.06080158411309625,-2.7757232907906184,3.993016881085288,-2.8,
power,multiscale_matern32_linear,1000,20,1,damped,0.0,ok,0.1082789489142815,-2.729156785441563,3.6819597640026847,-2.8,
power,multiscale_matern32_linear,1000,20,2,vector_transport,0.8,ok,0.16261228376673528,-2.6748234505891095,3.6600016563694355,-2.8,
power,multiscale_matern32_linear,1000,20,3,vector_transport,0.8,ok,0.16330672207760397,-2.674129012278241,3.666012600016355,-2.8,
power,multiscale_matern32_linear,1000,20,4,vector_transport,0.8,ok,0.16340472785147334,-2.6740310065043715,3.6659137114860045,-2.8,
power,multiscale_matern32_linear,1000,20,5,vector_transport,0.8,ok,0.1633372129692395,-2.6740985213866053,3.6658758590462948,-2.8,
